scene	code_index	source	jp_text	en_text	zh_text
SEEN4501	319	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	593	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	687	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	853	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	1009	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	1552	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	1857	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	1881	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	1941	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	1951	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4501	3148	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4502	342	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4502	1390	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4502	1730	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4502	1860	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4502	2734	nonlexical-dialogue	`ことみ@「………」	`Kotomi@...	`琴美@「………」
SEEN4503	108	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4504	525	nonlexical-dialogue	`＊Ｂ@「……………」	`＊Ｂ@...	`＊Ｂ@「……………」
SEEN4504	753	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4504	948	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4504	1176	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4504	2579	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4504	2641	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4504	2928	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4504	3526	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4504	4298	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4504	4796	nonlexical-dialogue	`＊Ｂ@「…………」	`＊Ｂ@...	`＊Ｂ@「…………」
SEEN4505	84	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	96	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	100	nonlexical-dialogue	`＊Ｂ@「……………」	`＊Ｂ@...	`＊Ｂ@「……………」
SEEN4505	110	nonlexical-dialogue	`＊Ｂ@「……………」	`＊Ｂ@...	`＊Ｂ@「……………」
SEEN4505	288	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	347	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	409	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	680	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	750	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	1847	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	2345	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	2612	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4505	2825	nonlexical-dialogue	`＊Ｂ@「………………」	`＊Ｂ@...	`＊Ｂ@「………………」
SEEN4505	2845	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4506	185	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4506	373	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4506	815	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4506	1053	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4506	1307	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4507	72	nonlexical-dialogue	`＊Ｂ@「…………」	`＊Ｂ@...	`＊Ｂ@「…………」
SEEN4507	264	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4508	56	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4508	486	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4508	554	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4508	798	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4508	1126	nonlexical-dialogue	`＊Ｂ@「………!?」	`＊Ｂ@...?!	`＊Ｂ@「………!?」
SEEN4508	1136	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4508	2991	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4508	3077	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4512	32	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN4512	59	nonlexical-dialogue	`＊Ｂ@「??」	`＊Ｂ@??	`＊Ｂ@「??」
SEEN4512	65	nonlexical-dialogue	`＊Ｂ@「…???」	`＊Ｂ@???	`＊Ｂ@「…???」
SEEN4512	367	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4512	381	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4513	899	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4513	971	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4513	1529	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN4904	162	nonlexical-dialogue	`＊Ｂ@「…………」	`＊Ｂ@...	`＊Ｂ@「…………」
SEEN4904	456	nonlexical-dialogue	`＊Ｂ@「…………」	`＊Ｂ@...	`＊Ｂ@「…………」
SEEN4904	880	nonlexical-dialogue	`＊Ｂ@「……………」	`＊Ｂ@...	`＊Ｂ@「……………」
SEEN5418	275	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5418	343	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5418	651	nonlexical-dialogue	`＊Ｂ@「＊Ａ」	`＊Ｂ@＊Ａ.	`＊Ｂ@「＊Ａ」
SEEN5418	673	nonlexical-dialogue	`＊Ｂ@「＊Ｂ」	`＊Ｂ@＊Ｂ.	`＊Ｂ@「＊Ｂ」
SEEN5418	745	nonlexical-dialogue	`＊Ｂ@「＊Ａ」	`＊Ｂ@＊Ａ.	`＊Ｂ@「＊Ａ」
SEEN5418	799	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5418	1013	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5419	41	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5422	1457	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5422	1696	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN5423	1807	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5423	2302	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5423	2342	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5423	2432	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5423	2495	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5423	2643	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	960	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	1210	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	1304	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	1782	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	2790	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	3036	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	3318	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	3992	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	4221	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	4416	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	4908	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	5123	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	5207	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5424	5685	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5426	377	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5426	435	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5428	211	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5428	632	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5428	676	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5428	928	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5428	1642	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	49	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	53	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	67	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	1013	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	1334	nonlexical-dialogue	`＊Ｂ@「＊Ａ」	`＊Ｂ@＊Ａ.	`＊Ｂ@「＊Ａ」
SEEN5430	1454	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	2750	nonlexical-dialogue	`春原@「………」	`Sunohara@...	`春原@「………」
SEEN5430	3406	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	3611	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	3647	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	4015	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	4145	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	5012	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	5310	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	8466	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	8532	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	8896	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	9005	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	9035	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	9280	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	9493	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	10141	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN5430	10278	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	10376	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	10380	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	10659	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	10683	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	10727	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN5430	10839	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	10863	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN5430	10917	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN5430	11097	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	11159	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	11269	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	11847	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	12232	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	12942	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	13180	nonlexical-dialogue	`＊Ｂ@「!!!?」	`＊Ｂ@!!?!	`＊Ｂ@「!!!?」
SEEN5430	13256	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	13405	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	13497	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	13619	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	13781	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	13821	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	13885	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	14031	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN5430	14717	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	946	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	1073	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	1081	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	1202	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	1556	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	2365	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	3258	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	3442	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	3638	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	4019	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6416	4259	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6417	2291	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6417	3698	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6417	3704	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6417	4226	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6418	139	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6418	556	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6418	1856	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6418	2965	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6419	158	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6419	1067	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6419	1073	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN6419	1169	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6419	1457	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6419	1473	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6419	2192	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6419	2790	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6421	669	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN6421	1520	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6421	1800	nonlexical-dialogue	`＊Ｂ@「＊Ａ」	`＊Ｂ@＊Ａ.	`＊Ｂ@「＊Ａ」
SEEN6421	1858	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6421	2136	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6422	1238	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6422	1511	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6422	1775	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6422	2219	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6422	3792	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6422	7386	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6423	641	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6423	1846	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6423	1921	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6423	2783	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6424	1519	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6425	445	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN6425	529	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@......	`＊Ｂ@「………」
SEEN6425	549	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@......	`＊Ｂ@「………」
SEEN6425	775	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6425	804	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6425	2615	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6425	4653	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6425	4677	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6425	5158	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	174	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	238	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	276	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	429	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	626	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	910	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	1488	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	1644	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	3645	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	4639	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	5379	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	5443	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6426	5485	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6427	180	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6427	1407	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6427	1727	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6427	1908	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6427	1934	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6427	2779	nonlexical-dialogue	`＊Ｂ@「……？」	`＊Ｂ@...?	`＊Ｂ@「……？」
SEEN6428	1772	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6428	2342	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6428	2414	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6428	3056	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6428	6033	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN6428	11468	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6428	11486	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6428	11557	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6428	11754	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6429	185	nonlexical-dialogue	`＊Ｂ@「……？」	`＊Ｂ@...?	`＊Ｂ@「……？」
SEEN6429	705	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6429	1153	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6429	1251	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6430	388	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6430	414	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6430	2174	nonlexical-dialogue	`春原・渚@「………」\n$w「………」	`Sunohara & Nagisa@...\n$w...	`春原・渚@「………」\n$w「………」
SEEN6430	8520	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
